ꙇ тъгдажде придѫ оученици его ꙇ чоуждаахѫ сѧ ѣко съ женоѭ г҃лааше	и тъгдажде прити оученикъ и и чоудити себе ꙗко съ жена глаголати	CONJ ADV 3;ACT;FIN;IND;PFV;PL;PST;V MASC;N;NOM;PL 3;GEN;MASC;PRO;SG CONJ 3;ACT;FIN;IND;IPFV;PL;PST;V 3;ACC;SG;V CONJ ADP FEM;INS;N;SG 3;ACT;FIN;IND;IPFV;PST;SG;V
вь сьѭ ношть прѣжде даже кокотъ не възгласитъ три кратꙑ отъвръжеши сѧ мене	въ сь нощь прѣжде даже кокотъ не възгласити триѥ кратъ отъврѣщи себе азъ	ADP ACC;DET;FEM;SG ACC;FEM;N;SG ADV CONJ MASC;N;NOM;SG ADV;NEG 3;ACT;FIN;IND;PRS;SG;V ACC;NUM;PL ACC;MASC;N;PL 2;ACT;FIN;IND;PRS;SG;V 3;ACC;SG;V 1;GEN;PRO;SG
ꙇ се жена бѣаше д҃хъ имѫшти недѫжень ѕ҃ ꙇ҃ на десѧте лѣтъ и бѣ слѫка ꙇ не могѫшти сѧ въсклонити отънѫдь	и се жена бꙑти доухъ имѣти недѫжьнъ осмь десѧть на десѧть лѣто и бꙑти сълѫкъ и не мощи себе въсклонити отънѫдь	CONJ INTJ FEM;N;NOM;SG 3;ACT;FIN;IND;IPFV;PST;SG;V ACC;MASC;N;SG ACT;FEM;NOM;PRS;SG;V;V.PTCP ACC;ADJ;MASC;SG ACC;FEM;NUM;SG NUM ADP ESS;NUM;SG;{FEM/MASC} GEN;N;NEUT;PL CONJ 3;ACT;FIN;IND;IPFV;PST;SG;V ADJ;FEM;NOM;SG CONJ ADV;NEG ACT;FEM;NOM;PRS;SG;V;V.PTCP 3;ACC;SG;V ACT;NFIN;PRS;V ADV
онъ же рече имъ	онъ же рещи и	ADJ;MASC;NOM;SG ADV 3;ACT;FIN;IND;PFV;PST;SG;V 3;DAT;MASC;PL;PRO
чьти отъца твоего и матерь твоѭ	чисти отьць твои и мати твои	2;ACT;FIN;IMP;PRS;SG;V GEN;MASC;N;SG 2;ADJ;GEN;SG;{MASC/NEUT} CONJ ACC;FEM;N;SG 2;ACC;ADJ;FEM;SG
тъгда пристѫпишѧ къ и҃сви иже бѣахѫ въ и҃мѣ кънижъници и фарисѣи г҃лѭште	тъгда пристѫпити къ исоусъ иже бꙑти въ иѥроусалимъ кънижьникъ и фарисеи глаголати	ADV 3;ACT;FIN;IND;PFV;PL;PST;V ADP DAT;MASC;PROPN;SG MASC;NOM;PL;PRO 3;ACT;FIN;IND;IPFV;PL;PST;V ADP ESS;MASC;PROPN;SG MASC;N;NOM;PL CONJ MASC;N;NOM;PL ACT;MASC;NOM;PL;PRS;V;V.PTCP
възъпишѧ же вьси г҃лѭще	възъпити же вьсь глаголати	3;ACT;FIN;IND;PFV;PL;PST;V ADV ADJ;MASC;NOM;PL ACT;MASC;NOM;PL;PRS;V;V.PTCP
г҃и се мꙑ оставихомъ вьсѣ и вь слѣдъ тебе идомъ	господь се мꙑ оставити вьсь и въ слѣдъ тꙑ ити	MASC;N;SG;VOC INTJ 1;NOM;PL;PRO 1;ACT;FIN;IND;PFV;PL;PST;V ACC;ADJ;NEUT;PL CONJ ADP ACC;MASC;N;SG 2;GEN;PRO;SG 1;ACT;FIN;IND;PFV;PL;PST;V
ꙇ азъ оумолѭ о҃тца ꙇ иного параклита дастъ вамъ да бѫдетъ съ вами вь вѣкъ д҃хъ истинънꙑ егоже миръ не можетъ приѩти ѣко не видитъ его ни знаатъ его	и азъ оумолити отьць и инъ параклитъ дати вꙑ да бꙑти съ вꙑ въ вѣкъ доухъ истиньнъ иже миръ#2 не мощи приѩти ꙗко не видѣти и ни знати и	CONJ 1;NOM;PRO;SG 1;ACT;FIN;IND;PRS;SG;V GEN;MASC;N;SG CONJ DET;GEN;SG;{MASC/NEUT} GEN;MASC;N;SG 3;ACT;FIN;IND;PRS;SG;V 2;DAT;PL;PRO CONJ 3;ACT;FIN;FUT;IND;SG;V ADP 2;INS;PL;PRO ADP ACC;MASC;N;SG ACC;MASC;N;SG ACC;ADJ;MASC;SG GEN;MASC;PRO;SG MASC;N;NOM;SG ADV;NEG 3;ACT;FIN;IND;PRS;SG;V ACT;NFIN;PRS;V CONJ ADV;NEG 3;ACT;FIN;IND;PRS;SG;V 3;GEN;MASC;PRO;SG CONJ 3;ACT;FIN;IND;PRS;SG;V 3;GEN;MASC;PRO;SG
г҃и аште тꙑ еси повели ми прити къ тебѣ по водамъ	господь аще тꙑ бꙑти повелѣти азъ прити къ тꙑ по вода	MASC;N;SG;VOC CONJ 2;NOM;PRO;SG 2;ACT;FIN;IND;PRS;SG;V 2;ACT;FIN;IMP;PRS;SG;V 1;DAT;PRO;SG ACT;NFIN;PRS;V ADP 2;DAT;PRO;SG ADP DAT;FEM;N;PL
тако ли и вꙑ не разоумиви есте	тако ли и вꙑ неразоумивъ разоумиви бꙑти	ADV ADV ADV 2;NOM;PL;PRO ADJ;MASC;NOM;PL ADJ;MASC;NOM;PL 2;ACT;FIN;IND;PL;PRS;V
не любѧи мене словесъ моихъ не съблюдаетъ	не любити азъ слово мои не съблюдати	ADV;NEG ACT;MASC;NOM;PRS;SG;V;V.PTCP 1;GEN;PRO;SG GEN;N;NEUT;PL 1;ADJ;GEN;PL ADV;NEG 3;ACT;FIN;IND;PRS;SG;V
тꙑ еси оучитель ꙇ҃лвъ	тꙑ бꙑти оучитель издраилѥвъ	2;NOM;PRO;SG 2;ACT;FIN;IND;PRS;SG;V MASC;N;NOM;SG ADJ;MASC;NOM;SG
понеже оубо мъноѕи начѧсѧ чинити повѣсть о ꙇзвѣстованꙑхъ въ насъ вештехъ ѣкоже прѣдашѧ намъ бꙑвъшеи искони самовидьци ꙇ слоугꙑ словесе ꙇзволи сѧ и мьнѣ хождъшю ис пръва по вьсѣхъ въ істинѫ по рѧдѫ писати тебѣ славънꙑ теофиле да разоумѣеши о нихъже наоучилъ сѧ еси словесехъ оутвръждение	понеже оубо мъногъ начѧти чинити повѣсть о извѣстовати въ мꙑ вещь ꙗкоже прѣдати мꙑ бꙑти искони самовидьць и слоуга слово изволити себе и азъ ходити испрьва пръва по вьсь въ истина по рѧдъ пьсати тꙑ славьнъ ѳеофилъ да разоумѣти о иже наоучити себе бꙑти слово оутврьждениѥ	CONJ ADV ADJ;MASC;NOM;PL 3;ACT;FIN;IND;PFV;PL;PST;V ACT;NFIN;PRS;V ACC;FEM;N;SG ADP ESS;PASS;PL;PST;V;V.PTCP ADP 1;ESS;PL;PRO ESS;FEM;N;PL ADV 3;ACT;FIN;IND;PFV;PL;PST;V 1;DAT;PL;PRO ACT;MASC;NOM;PL;PST;V;V.PTCP ADV MASC;N;NOM;PL CONJ MASC;N;NOM;PL GEN;N;NEUT;SG 3;ACT;FIN;IND;PFV;PST;SG;V 3;ACC;SG;V ADV 1;DAT;PRO;SG ACT;DAT;MASC;PST;SG;V;V.PTCP ADV ADV ADP ADJ;ESS;NEUT;PL ADP ACC;FEM;N;SG ADP DAT;MASC;N;SG ACT;NFIN;PRS;V 2;DAT;PRO;SG ADJ;MASC;SG;VOC MASC;PROPN;SG;VOC CONJ 2;ACT;FIN;IND;PRS;SG;V ADP ESS;PL;PRO ACT;MASC;NOM;SG;V;V.PTCP 3;ACC;SG;V 2;ACT;FIN;IND;PRS;SG;V ESS;N;NEUT;PL ACC;N;NEUT;SG
дьвѣма сътома пѣнѧѕъ хлѣбъ не довьлѫтъ имъ да къжьдо ихъ мало чъто прииметъ	дъва съто пѣнѧѕь хлѣбъ не довьлѣти и да къжьдо и малъ чьто приѩти	DU;INS;NUM DU;INS;NEUT;NUM GEN;MASC;N;PL GEN;MASC;N;PL ADV;NEG 3;ACT;FIN;IND;PL;PRS;V 3;DAT;MASC;PL;PRO CONJ ADJ;MASC;NOM;SG 3;GEN;MASC;PL;PRO ACC;ADJ;NEUT;SG ACC;DET;NEUT;SG 3;ACT;FIN;IND;PRS;SG;V
отъ смоковъницѧ же наоучите сѧ притъчи	отъ смокъвьница же наоучити себе притъча	ADP FEM;GEN;N;SG ADV 2;ACT;FIN;IND;PL;PRS;V 3;ACC;SG;V DAT;FEM;N;SG
николиже ави сѧ тако в҃ издраили	николиже авити себе тако въ издраиль	ADV 3;ACT;FIN;IND;PFV;PST;SG;V 3;ACC;SG;V ADV ADP ESS;MASC;PROPN;SG
ни тѣма же вѣрꙑ ѩсѧ	ни тъ же вѣра ѩти	ADV;NEG ADJ;DAT;DU;MASC ADV FEM;GEN;N;SG 3;ACT;FIN;IND;PFV;PL;PST;V
мънасъ твоѣ г҃и сътвори д҃ мънасъ	мънасъ твои господь сътворити пѧть мънасъ	N 2;ADJ;FEM;NOM;SG MASC;N;SG;VOC 3;ACT;FIN;IND;PFV;PST;SG;V ACC;FEM;NUM;SG N
она же паче въпиѣшете г҃лѭшта	онъ же паче въпити глаголати	ADJ;DU;MASC;NOM ADV ADV;CMPR 3;ACT;DU;FIN;IND;IPFV;PST;V ACT;DU;MASC;NOM;PRS;V;V.PTCP
ꙇ помꙑшлѣахѫ дроугъ къ дроугоу г҃лѭште ѣко	и помꙑшлꙗти дроугъ къ дроугъ глаголати ꙗко	CONJ 3;ACT;FIN;IND;IPFV;PL;PST;V NOM;PRO;SG ADP DAT;PRO;SG ACT;MASC;NOM;PL;PRS;V;V.PTCP CONJ
иждивъшю же емоу вьсѣ бꙑстъ гладъ крѣпокъ на странѣ тои и тъ начѧтъ лишити сѧ	иждити же и вьсь бꙑти гладъ крѣпъкъ на страна тъ и тъ начѧти лишити себе	ACT;DAT;MASC;PST;SG;V;V.PTCP ADV 3;DAT;MASC;PRO;SG ACC;ADJ;NEUT;PL 3;ACT;FIN;IND;PFV;PST;SG;V MASC;N;NOM;SG ADJ;MASC;NOM;SG ADP ESS;FEM;N;SG DET;ESS;FEM;SG CONJ ADJ;MASC;NOM;SG 3;ACT;FIN;IND;PFV;PST;SG;V ACT;NFIN;PRS;V 3;ACC;SG;V
аще не творѭ дѣлъ о҃тца моего не емлѣте ми вѣрꙑ	аще не творити дѣло отьць мои не имати азъ вѣра	CONJ ADV;NEG 1;ACT;FIN;IND;PRS;SG;V GEN;N;NEUT;PL GEN;MASC;N;SG 1;ADJ;GEN;SG;{MASC/NEUT} ADV;NEG 2;ACT;FIN;IMP;PL;PRS;V 1;DAT;PRO;SG FEM;GEN;N;SG
ꙇ оувѣдѣвъ отъ кентѵриона дастъ тѣло иосифови	и оувѣдѣти отъ кенътоурионъ дати тѣло иосифъ	CONJ ACT;MASC;NOM;PST;SG;V;V.PTCP ADP GEN;MASC;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V ACC;N;NEUT;SG DAT;MASC;PROPN;SG
аминь г҃лѭ вамъ ѣко въсприемлѭтъ мъздѫ своѭ҄	аминъ глаголати вꙑ ꙗко въсприимати мьзда свои	INTJ 1;ACT;FIN;IND;PRS;SG;V 2;DAT;PL;PRO CONJ 3;ACT;FIN;IND;PL;PRS;V ACC;FEM;N;SG 3;ACC;ADJ;FEM;REFL;SG
ничтоже боле повелѣнааго вамъ творите	ничьтоже болии повелѣти вꙑ творити	ACC;DET;NEUT;SG ACC;ADJ;CMPR;NEUT;SG GEN;NEUT;PASS;PST;SG;V;V.PTCP 2;DAT;PL;PRO 2;ACT;FIN;IMP;PL;PRS;V
ꙇди же къ братри моеи ꙇ рьци имъ	ити же къ братриꙗ мои и рещи и	2;ACT;FIN;IMP;PRS;SG;V ADV ADP DAT;FEM;N;SG 1;ADJ;DAT;FEM;SG CONJ 2;ACT;FIN;IMP;PRS;SG;V 3;DAT;MASC;PL;PRO
г҃и хоштемъ и҃са видѣти	господь хотѣти исоусъ видѣти	MASC;N;SG;VOC 1;ACT;FIN;IND;PL;PRS;V GEN;MASC;PROPN;SG ACT;NFIN;PRS;V
за кое ихъ дѣло камение на мѧ метете	за кꙑи и дѣло камениѥ на азъ метати	ADP ACC;NEUT;PRO;SG 3;GEN;NEUT;PL;PRO ACC;N;NEUT;SG ACC;N;NEUT;SG ADP 1;ACC;PRO;SG 2;ACT;FIN;IND;PL;PRS;V
вьсѣкъ пиѩи отъ водꙑ сеѩ вьжѧждетъ сѧ пакꙑ	вьсꙗкъ пити отъ вода сь въждѧдати себе пакꙑ	ADJ;MASC;NOM;SG ACT;MASC;NOM;PRS;SG;V;V.PTCP ADP FEM;GEN;N;SG DET;FEM;GEN;SG 3;ACT;FIN;IND;PRS;SG;V 3;ACC;SG;V ADV
приде бо с҃нъ ч҃лвчскꙑ възискатъ и с҃пстъ погꙑбъшааго	прити бо сꙑнъ#1 чловѣчьскъ възискати и съпасти#1 погꙑбнѫти	3;ACT;FIN;IND;PFV;PST;SG;V ADV MASC;N;NOM;SG ADJ;MASC;NOM;SG ACC;V;V.CVB CONJ ACC;V;V.CVB ACT;GEN;MASC;PST;SG;V;V.PTCP
не трѣбоуѭтъ съдравии врача нъ болѧщеи	не трѣбовати съдравъ врачь нъ болѣти	ADV;NEG 3;ACT;FIN;IND;PL;PRS;V ADJ;MASC;NOM;PL GEN;MASC;N;SG CONJ ACT;MASC;NOM;PL;PRS;V;V.PTCP
ꙇ оучааше ѩ притъчами мъного ꙇ г҃лаше имъ въ оучении своемь	и оучити и притъча мъного и глаголати и въ оучениѥ свои	CONJ 3;ACT;FIN;IND;IPFV;PST;SG;V 3;ACC;MASC;PL;PRO FEM;INS;N;PL ADV CONJ 3;ACT;FIN;IND;IPFV;PST;SG;V 3;DAT;MASC;PL;PRO ADP ESS;N;NEUT;SG 3;ADJ;ESS;REFL;SG;{MASC/NEUT}
г҃ла емоу петръ	глаголати и петръ	3;ACT;FIN;IND;PFV;PST;SG;V 3;DAT;MASC;PRO;SG MASC;NOM;PROPN;SG
отъци наши въ горѣ сеи поклонишѧ сѧ	отьць нашь въ гора сь поклонити себе	MASC;N;NOM;PL 1;ADJ;MASC;NOM;PL ADP ESS;FEM;N;SG DET;ESS;FEM;SG 3;ACT;FIN;IND;PFV;PL;PST;V 3;ACC;SG;V
тъгда аште кто вамъ речетъ се съде х҃ъ ли сьде не имѣте вѣрꙑ	тъгда аще къто вꙑ рещи се сьде христ(ос)ъ ли сьде не ѩти вѣра	ADV CONJ ADJ;NOM;SG 2;DAT;PL;PRO 3;ACT;FIN;IND;PRS;SG;V INTJ ADV MASC;NOM;PROPN;SG CONJ ADV ADV;NEG 2;ACT;FIN;IMP;PL;PRS;V FEM;GEN;N;SG
а дроугое паде по срѣдѣ тръниѣ ꙇ въздрасте тръние и подави е	а дроугъ пасти#1 по срѣда трьниѥ и въздрасти трьниѥ и подавити и	CONJ ADJ;NEUT;NOM;SG 3;ACT;FIN;IND;PFV;PST;SG;V ADP DAT;FEM;N;SG GEN;N;NEUT;SG CONJ 3;ACT;FIN;IND;PFV;PST;SG;V N;NEUT;NOM;SG CONJ 3;ACT;FIN;IND;PFV;PST;SG;V 3;ACC;NEUT;PRO;SG
вѣроуѭ	вѣровати	1;ACT;FIN;IND;PRS;SG;V
дъва бѫдете на селѣ	дъва бꙑти на село	DU;MASC;NOM;NUM 3;ACT;DU;FIN;FUT;IND;V ADP ESS;N;NEUT;SG
г҃ла емоу и҃с	глаголати и исоусъ	3;ACT;FIN;IND;PFV;PST;SG;V 3;DAT;MASC;PRO;SG MASC;NOM;PROPN;SG
ꙇ въшедъшоу емоу въ иероусалимъ потрѧсе сѧ весь градъ г҃лѧ	и вънити и въ иѥроусалимъ потрѧсти себе вьсь градъ глаголати	CONJ ACT;DAT;MASC;PST;SG;V;V.PTCP 3;DAT;MASC;PRO;SG ADP ACC;MASC;PROPN;SG 3;ACT;FIN;IND;PFV;PST;SG;V 3;ACC;SG;V DET;MASC;NOM;SG MASC;N;NOM;SG ACT;MASC;NOM;PRS;SG;V;V.PTCP
ꙇ минѫвъши соботѣ мариѣ магдалини ꙇ҅ мариѣ иѣковлѣ и саломи коупишѧ ароматъи да пришедъшѧ помажѫтъ і	и минѫти сѫбота мариꙗ магъдалꙑни и мариꙗ иꙗковль и саломи коупити ароматъ да прити помазати и	CONJ ACT;DAT;FEM;PST;SG;V;V.PTCP DAT;FEM;N;SG FEM;NOM;PROPN;SG FEM;N;NOM;SG CONJ FEM;NOM;PROPN;SG ADJ;FEM;NOM;SG CONJ PROPN 3;ACT;FIN;IND;PFV;PL;PST;V ACC;MASC;N;PL CONJ ACT;FEM;NOM;PL;PST;V;V.PTCP 3;ACT;FIN;IND;PL;PRS;V 3;ACC;MASC;PRO;SG
ꙇ рече рабъ	и рещи рабъ	CONJ 3;ACT;FIN;IND;PFV;PST;SG;V MASC;N;NOM;SG
нъ не въ праздьникъ да не мльва бѫдетъ въ людехъ	нъ не въ праздьникъ да не млъва бꙑти въ людиѥ	CONJ ADV;NEG ADP ACC;MASC;N;SG CONJ ADV;NEG FEM;N;NOM;SG 3;ACT;FIN;FUT;IND;SG;V ADP ESS;MASC;N;PL
ꙇ рече имъ а҃нꙉлъ	и рещи и ангелъ	CONJ 3;ACT;FIN;IND;PFV;PST;SG;V 3;DAT;MASC;PL;PRO MASC;N;NOM;SG
и рече г҃ъ рабоу	и рещи господь рабъ	CONJ 3;ACT;FIN;IND;PFV;PST;SG;V MASC;N;NOM;SG DAT;MASC;N;SG
главꙑ иоана к҃рстителѣ	глава иоанъ крьститель	FEM;GEN;N;SG GEN;MASC;PROPN;SG GEN;MASC;N;SG
вьзьрѧтъ на нь егоже пробасѧ	възьрѣти на и иже пробости	3;ACT;FIN;IND;PL;PRS;V ADP 3;ACC;MASC;PRO;SG GEN;MASC;PRO;SG 3;ACT;FIN;IND;PFV;PL;PST;V
рече же имъ	рещи же и	3;ACT;FIN;IND;PFV;PST;SG;V ADV 3;DAT;MASC;PL;PRO
ꙇ воини съплетъше вѣнецъ отъ тръниѣ възложишѧ на главѫ емоу ꙇ въ ризѫ прапрѫдънѫ облѣшѧ и ꙇ г҃лахѫ	и воинъ съплести вѣньць отъ трьниѥ възложити на глава и и въ риза прапрѫдьнъ облѣщи и и глаголати	CONJ MASC;N;NOM;PL ACT;MASC;NOM;PL;PST;V;V.PTCP ACC;MASC;N;SG ADP GEN;N;NEUT;SG 3;ACT;FIN;IND;PFV;PL;PST;V ADP ACC;FEM;N;SG 3;DAT;MASC;PRO;SG CONJ ADP ACC;FEM;N;SG ACC;ADJ;FEM;SG 3;ACT;FIN;IND;PFV;PL;PST;V 3;ACC;MASC;PRO;SG CONJ 3;ACT;FIN;IND;IPFV;PL;PST;V
въпрашаахѫ же и и воини г҃лште	въпрашати же и и воинъ глаголати	3;ACT;FIN;IND;IPFV;PL;PST;V ADV 3;ACC;MASC;PRO;SG ADV MASC;N;NOM;PL ACT;MASC;NOM;PL;PRS;V;V.PTCP
си болѣзнь нѣстъ къ съмръти нъ о славѣ б҃жіи да прославитъ сѧ с҃нъ б҃жіи еѭ҄	сь болѣзнь не.бꙑти къ съмрьть нъ о слава божии да прославити себе сꙑнъ#1 божии и	DET;FEM;NOM;SG FEM;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADP DAT;FEM;N;SG CONJ ADP ESS;FEM;N;SG ADJ;ESS;SG CONJ 3;ACT;FIN;IND;PRS;SG;V 3;ACC;SG;V MASC;N;NOM;SG ADJ;MASC;NOM;SG 3;FEM;INS;PRO;SG
ова падѫ на пѫти ꙇ придѫ птицѧ и позобашѧ ѣ	овъ пасти#1 на пѫть и прити пътица и позобати и	ADJ;NEUT;NOM;PL 3;ACT;FIN;IND;PFV;PL;PST;V ADP ESS;MASC;N;SG CONJ 3;ACT;FIN;IND;PFV;PL;PST;V FEM;N;NOM;PL CONJ 3;ACT;FIN;IND;PFV;PL;PST;V 3;ACC;NEUT;PL;PRO
не прикасаи сѧ мьнѣ	не прикасати себе азъ	ADV;NEG 2;ACT;FIN;IMP;PRS;SG;V 3;ACC;SG;V 1;ESS;PRO;SG
ꙇ вꙑ же оубо нꙑнѣ печальни бѫдете	и вꙑ же оубо нꙑнѣ печальнъ бꙑти	ADV 2;NOM;PL;PRO ADV ADV ADV ADJ;MASC;NOM;PL 2;ACT;FIN;FUT;IND;PL;V
мъного бо пострадахъ дьнесь вь сьнѣ его ради	мъного бо пострадати дьньсь въ сънъ и ради	ADV ADV 1;ACT;FIN;IND;PFV;PST;SG;V ADV ADP ESS;MASC;N;SG 3;GEN;MASC;PRO;SG ADP
нѣстъ бо добро отѧти хлѣба чѧдомъ ꙇ псомъ поврѣшти	не.бꙑти бо добръ отѧти хлѣбъ чѧдо и пьсъ поврѣщи	3;ACT;FIN;IND;PRS;SG;V ADV ADJ;NEUT;NOM;SG ACT;NFIN;PRS;V GEN;MASC;N;SG DAT;N;NEUT;PL CONJ DAT;MASC;N;PL ACT;NFIN;PRS;V
ꙇ събърашѧ сѧ кь немоу народи мъноѕи ꙇ ѣко вьлѣзъ въ корабь сѣде и весь народъ на помори стоѣше	и събьрати себе къ и народъ мъногъ и ꙗко вълѣсти въ корабль сѣсти и вьсь народъ на помориѥ стоꙗти	CONJ 3;ACT;FIN;IND;PFV;PL;PST;V 3;ACC;SG;V ADP 3;DAT;MASC;PRO;SG MASC;N;NOM;PL ADJ;MASC;NOM;PL CONJ CONJ ACT;MASC;NOM;PST;SG;V;V.PTCP ADP ACC;MASC;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V CONJ DET;MASC;NOM;SG MASC;N;NOM;SG ADP ESS;N;NEUT;SG 3;ACT;FIN;IND;IPFV;PST;SG;V
злато ли ли ц҃ркꙑ с҃вщаѭщиѣ злато	злато ли ли црькꙑ свѧтити злато	N;NEUT;NOM;SG ADV CONJ FEM;N;NOM;SG ACT;FEM;NOM;PRS;SG;V;V.PTCP ACC;N;NEUT;SG
ꙇ отъ васъ единъ диѣволъ естъ	и отъ вꙑ ѥдинъ диꙗволъ бꙑти	CONJ ADP 2;GEN;PL;PRO MASC;NOM;NUM;SG MASC;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V
ꙇ мъноѕи придѫ къ немоу и г҃лаахѫ ѣко	и мъногъ прити къ и и глаголати ꙗко	CONJ ADJ;MASC;NOM;PL 3;ACT;FIN;IND;PFV;PL;PST;V ADP 3;DAT;MASC;PRO;SG CONJ 3;ACT;FIN;IND;IPFV;PL;PST;V CONJ
придѫтъ же дьние егдаже отъиметъ сѧ отъ нихъ женихъ ꙇ тогда постѧтъ сѧ	прити же дьнь ѥгдаже отѧти себе отъ и женихъ и тъгда постити себе	3;ACT;FIN;IND;PL;PRS;V ADV MASC;N;NOM;PL ADV 3;ACT;FIN;IND;PRS;SG;V 3;ACC;SG;V ADP 3;GEN;MASC;PL;PRO MASC;N;NOM;SG CONJ ADV 3;ACT;FIN;IND;PL;PRS;V 3;ACC;SG;V
