ja	ja	PART
hvala lepa ... ja	hvala lep … ja	FEM;N;NOM;SG ADJ;FEM;NOM;SG _ PART
e ?	e ?	INTJ _
[speaker:laughter] a ni treba v službo ?	[speaker:laughter] a biti treba v služba ?	_ ADV 3;FIN;IND;NEG;PRS;SG;V ADV ACC;ADP ACC;FEM;N;SG _
aja dva r je enako a pa pol izračunaš	aja dva r biti enak a pa pol izračunati	INTJ DU;MASC;NOM;NUM MASC;N;NOM;SG 3;FIN;IND;POS;PRS;SG;V DET;NEUT;NOM;SG MASC;N;NOM;SG CONJ ADV 2;FIN;IND;PFV;PRS;SG;V
jim dišalo [speaker:laughter]	on dišati [speaker:laughter]	3;DAT;MASC;PL;PRO IPFV;NEUT;SG;V;V.PTCP _
[pause]	[pause]	_
to je drugače bono	ta biti drugače bono	DET;NEUT;NOM;SG 3;FIN;IND;POS;PRS;SG;V ADV MASC;NOM;PROPN;SG
aha samo odkimavanje v redu nisem mislil tako dobesedno ampak eee nič kaj se ne truditi	aha samo odkimavanje v red biti misliti tako dobesedno ampak eee nič kaj se ne truditi	INTJ PART ACC;N;NEUT;SG ADP;ESS ESS;MASC;N;SG 1;FIN;IND;NEG;PRS;SG;V IPFV;MASC;SG;V;V.PTCP ADV ADV CONJ INTJ ADV ADV PRO NEG;PART IPFV;NFIN;V
[speaker:laughter]	[speaker:laughter]	_
eee [name:personal] koliko vojakov pa je izrael sploh poslal v to ofenzivo nad gazo ?	eee [name:personal] koliko vojak pa biti izrael sploh poslati v ta ofenziva nad gaza ?	INTJ PROPN DET GEN;MASC;N;PL CONJ 3;FIN;IND;POS;PRS;SG;V MASC;NOM;PROPN;SG PART MASC;PFV;SG;V;V.PTCP ACC;ADP ACC;DET;FEM;SG ACC;FEM;N;SG ADP;INS ACC;FEM;PROPN;SG _
a z avtom ?	a z avto ?	ADV ADP;INS INS;MASC;N;SG _
vidim da ste imeli dobro [audience:laughter] poučene vire zlobne	videti da biti imeti dobro [audience:laughter] poučen vir zloben	1;FIN;IND;PRS;SG;V CONJ 2;FIN;IND;PL;POS;PRS;V IPFV;MASC;PL;V;V.PTCP ADV _ ACC;ADJ;MASC;PL;V.PTCP ACC;MASC;N;PL ACC;ADJ;MASC;PL
vode kaj torej tiste puščice pomenijo ?	voda kaj torej tisti puščica pomeniti ?	FEM;GEN;N;SG ACC;NEUT;PRO;SG ADV DET;FEM;NOM;PL FEM;N;NOM;PL 3;FIN;IND;PL;PRS;V _
[pause]	[pause]	_
cilj smisel tega projekta pa je to ne da se dobijo informacije direktno od uporabnikov objektov	cilj smisel ta projekt pa biti ta ne da se dobiti informacija direktno od uporabnik objekt	MASC;N;NOM;SG MASC;N;NOM;SG DET;GEN;MASC;SG GEN;MASC;N;SG CONJ 3;FIN;IND;POS;PRS;SG;V DET;NEUT;NOM;SG PART CONJ PRO 3;FIN;IND;PFV;PL;PRS;V FEM;N;NOM;PL ADV ADP;GEN GEN;MASC;N;PL GEN;MASC;N;PL
en minister je bil	en minister biti biti	MASC;NOM;NUM;SG MASC;N;NOM;SG 3;FIN;IND;POS;PRS;SG;V MASC;SG;V;V.PTCP
tule nisem čisto prepričan ampak mislim da so že nekaj tudi takrat takoj snovali samo kaj pa ne vem ne tako da bi bilo treba malo preveriti ne	tule biti čisto prepričan ampak misliti da biti že nekaj tudi takrat takoj snovati samo kaj pa ne vedeti ne tako da biti biti treba malo preveriti ne	ADV 1;FIN;IND;NEG;PRS;SG;V ADV ADJ;INDF;MASC;NOM;SG;V.PTCP CONJ 1;FIN;IND;IPFV;PRS;SG;V CONJ 3;FIN;IND;PL;POS;PRS;V PART ACC;DET;NEUT;SG PART ADV ADV IPFV;MASC;PL;V;V.PTCP PART ACC;NEUT;PRO;SG CONJ NEG;PART 1;FIN;IND;IPFV;PRS;SG;V PART CONJ CONJ COND;FIN;V NEUT;SG;V;V.PTCP ADV DET NFIN;PFV;V PART
ja stari [gap] na tabletah	ja star [gap] na tableta	PART ADJ;DEF;MASC;NOM;SG _ ADP;ESS ESS;FEM;N;PL
prej je bil moder polovica je še vedno moder ostala polovica pa je že	prej biti biti moder polovica biti še vedno moder ostal polovica pa biti že	ADV;CMPR 3;FIN;IND;POS;PRS;SG;V MASC;SG;V;V.PTCP ADJ;INDF;MASC;NOM;SG FEM;N;NOM;SG 3;FIN;IND;POS;PRS;SG;V PART ADV ADJ;INDF;MASC;NOM;SG ADJ;FEM;NOM;SG;V.PTCP FEM;N;NOM;SG CONJ 3;FIN;IND;POS;PRS;SG;V PART
tudi to je po [gap] kar pogosta rastlina na naših travnikih ne	tudi ta biti _ [gap] kar pogost rastlina na naš travnik ne	PART DET;NEUT;NOM;SG 3;FIN;IND;POS;PRS;SG;V _ _ ADV ADJ;FEM;NOM;SG FEM;N;NOM;SG ADP;ESS 1;DET;ESS;MASC;PL;PSSP ESS;MASC;N;PL PART
ja ... no saj zato pa uvod ka ima kazalo ima ne eee miselni vzorec ka je n [gap] eee notri	ja … no saj zato pa uvod ka imeti kazalo imeti ne eee miseln vzorec ka biti _ [gap] eee notri	PART _ PART CONJ ADV CONJ ACC;INAN;MASC;N;SG CONJ 3;FIN;IND;IPFV;POS;PRS;SG;V ACC;N;NEUT;SG 3;FIN;IND;IPFV;POS;PRS;SG;V PART INTJ ACC;ADJ;DEF;MASC;SG ACC;INAN;MASC;N;SG CONJ 3;FIN;IND;POS;PRS;SG;V _ _ INTJ ADV
eee sko [gap]	eee _ [gap]	INTJ _ _
aha	aha	INTJ
brez drugega dramaturga tako da pozorni še posebej bodite na [name:personal] ker bo drugi del v d dramaturga v smislu da te stvari kar bomo eee poskušali v likih ustvarjati bomo t [gap] skoz govor in bo [name:personal] mogla malo večkrat posr [gap] pomagati na tej poti da to dejansko dobimo	brez drug dramaturg tako da pozoren še posebej biti na [name:personal] ker biti drug del v d dramaturg v smisel da ta stvar kar biti eee poskušati v lik ustvarjati biti _ [gap] skoz govor in biti [name:personal] moči malo večkrat _ [gap] pomagati na ta pot da ta dejansko dobiti	ADP;GEN ADJ;GEN;MASC;SG GEN;MASC;N;SG CONJ CONJ ADJ;MASC;NOM;PL PART ADV 2;FIN;IMP;PL;V ACC;ADP PROPN CONJ 3;FIN;FUT;IND;POS;SG;V ADJ;DEF;MASC;NOM;SG MASC;N;NOM;SG MASC;N;NOM;SG MASC;N;NOM;SG GEN;MASC;N;SG ADP;ESS ESS;MASC;N;SG CONJ ACC;DET;FEM;PL ACC;FEM;N;PL ACC;NEUT;PRO;SG 1;FIN;FUT;IND;PL;POS;V INTJ IPFV;MASC;PL;V;V.PTCP ADP;ESS ESS;MASC;N;PL IPFV;NFIN;V 1;FIN;FUT;IND;PL;POS;V _ _ ACC;ADP ACC;INAN;MASC;N;SG CONJ 3;FIN;FUT;IND;POS;SG;V PROPN FEM;IPFV;SG;V;V.PTCP DET ADV;CMPR _ _ NFIN;V ADP;ESS DET;ESS;FEM;SG ESS;FEM;N;SG CONJ ACC;DET;NEUT;SG ADV 1;FIN;IND;PFV;PL;PRS;V
[pause]	[pause]	_
tudi [name:personal] [name:surname] ki se je za ta poklic odločil že v začetku osnovne šole so podjetja že ponujala zaposlitev	tudi [name:personal] [name:surname] ki se biti za ta poklic odločiti že v začetek osnoven šola biti podjetje že ponujati zaposlitev	PART PROPN PROPN CONJ PRO 3;FIN;IND;POS;PRS;SG;V ACC;ADP ACC;DET;MASC;SG ACC;INAN;MASC;N;SG MASC;PFV;SG;V;V.PTCP PART ADP;ESS ESS;MASC;N;SG ADJ;FEM;GEN;SG FEM;GEN;N;SG 3;FIN;IND;PL;POS;PRS;V N;NEUT;NOM;PL PART FEM;IPFV;SG;V;V.PTCP ACC;FEM;N;SG
jaz sem crkovala ej od smeha	jaz biti crkovati ej od smeh	1;NOM;PRO;SG 1;FIN;IND;POS;PRS;SG;V FEM;IPFV;SG;V;V.PTCP INTJ ADP;GEN GEN;MASC;N;SG
ne ne to [name:personal] sam hodi na salso veš	ne ne ta [name:personal] sam hoditi na salsa vedeti	PART PART DET;NEUT;NOM;SG PROPN ADJ;INDF;MASC;NOM;SG 3;FIN;IND;IPFV;PRS;SG;V ACC;ADP ACC;FEM;N;SG 2;FIN;IND;IPFV;PRS;SG;V
če nimajo če nimajo a veš kakšne knjige s sabo ali pa kaj tako	če imeti če imeti a vedeti kakšen knjiga z se ali pa kaj tako	CONJ 3;FIN;IND;IPFV;NEG;PL;PRS;V CONJ 3;FIN;IND;IPFV;NEG;PL;PRS;V ADV 2;FIN;IND;IPFV;PRS;SG;V ACC;DET;FEM;PL ACC;FEM;N;PL ADP;INS INS;PRO CONJ CONJ NEUT;NOM;PRO;SG ADV
no majčkeno s [gap] še potrpite do pete pete skupine mi smo imeli eno drugo ugotovitev [name:personal] kaj pravite vi ?	no majčkeno _ [gap] še potrpeti do peti peti skupina jaz biti imeti en drug ugotovitev [name:personal] kaj praviti ti ?	PART ADV _ _ PART 2;FIN;IND;PL;PRS;V ADP;GEN ACC;ADJ;FEM;SG ACC;ADJ;FEM;SG FEM;GEN;N;SG 1;MASC;NOM;PL;PRO 1;FIN;IND;PL;POS;PRS;V IPFV;MASC;PL;V;V.PTCP ACC;FEM;NUM;SG ACC;ADJ;FEM;SG ACC;FEM;N;SG PROPN ACC;NEUT;PRO;SG 2;FIN;IND;PL;PRS;V 2;MASC;NOM;PL;PRO _
potem boljše da sem tiho ne [speaker:laughter]	potem dober da biti tiho ne [speaker:laughter]	ADV ADJ;CMPR;NEUT;NOM;SG CONJ 1;FIN;IND;POS;PRS;SG;V ADV PART _
ja eee glejte tako imamo ne plačilo za za eee saj seveda so tako poznate verjetno so eee razdeljena na eee splošna in pa strokovna besedila ne	ja eee gledati tako imeti ne plačilo za za eee saj seveda biti tako poznati verjetno biti eee razdeljen na eee splošen in pa strokoven besedilo ne	PART INTJ 2;FIN;IMP;IPFV;PL;V ADV 1;FIN;IND;IPFV;PL;POS;PRS;V PART N;NEUT;NOM;SG ACC;ADP ACC;ADP INTJ CONJ PART 3;FIN;IND;PL;POS;PRS;V ADV 2;FIN;IND;IPFV;PL;PRS;V ADV 3;FIN;IND;PL;POS;PRS;V INTJ ADJ;NEUT;NOM;PL;V.PTCP ACC;ADP INTJ ACC;ADJ;NEUT;PL CONJ CONJ ACC;ADJ;NEUT;PL ACC;N;NEUT;PL PART
tako da ja tako da v petek smo se zmenili pol	tako da ja tako da v petek biti se zmeniti pol	CONJ CONJ PART CONJ CONJ ACC;ADP ACC;INAN;MASC;N;SG 1;FIN;IND;PL;POS;PRS;V PRO MASC;PFV;PL;V;V.PTCP ADV
tako boste tudi vi počeli potem jaz si zdaj pomagam tukaj z lijem vi ne boste rabili lija ker nimate takšnih jedkih preiskovanih snovi	tako biti tudi ti početi potem jaz se zdaj pomagati tukaj z lij ti ne biti rabiti lij ker imeti takšen jedek preiskovan snov	ADV 2;FIN;FUT;IND;PL;POS;V PART 2;MASC;NOM;PL;PRO MASC;PL;V;V.PTCP ADV 1;NOM;PRO;SG DAT;PRO ADV 1;FIN;IND;PRS;SG;V ADV ADP;INS INS;MASC;N;SG 2;MASC;NOM;PL;PRO NEG;PART 2;FIN;FUT;IND;PL;POS;V IPFV;MASC;PL;V;V.PTCP GEN;MASC;N;SG CONJ 2;FIN;IND;IPFV;NEG;PL;PRS;V DET;FEM;GEN;PL ADJ;FEM;GEN;PL ADJ;FEM;GEN;PL;V.PTCP FEM;GEN;N;PL
iz druge neke naše nanizanke ali nadaljevanke ali kaj je	iz drug nek naš nanizanka ali nadaljevanka ali kaj biti	ADP;GEN ADJ;FEM;GEN;SG DET;FEM;GEN;SG 1;DET;FEM;GEN;PSSP;SG FEM;GEN;N;SG CONJ FEM;GEN;N;SG CONJ NEUT;NOM;PRO;SG 3;FIN;IND;POS;PRS;SG;V
med igralci george clooney richard geere paul newman charlie chaplin jack nicholson meg ryan meryl streep	med igralec george clooney richard geere paul newman charlie chaplin jack nicholson meg ryan meryl streep	ADP;INS INS;MASC;N;PL MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG FEM;NOM;PROPN;SG FEM;NOM;PROPN;SG FEM;NOM;PROPN;SG FEM;NOM;PROPN;SG
[name:personal]	[name:personal]	PROPN
eee ta [name:personal] je pa pol fanta prevzel naslednje jutro in pol je organiziral transport v ljubljano samo mu tudi očitajo da je ... da je prepozno čeprav	eee ta [name:personal] biti pa pol fant prevzeti naslednji jutro in pol biti organizirati transport v ljubljana samo on tudi očitati da biti … da biti prepozno čeprav	INTJ DET;MASC;NOM;SG PROPN 3;FIN;IND;POS;PRS;SG;V CONJ ADV ACC;ANIM;MASC;N;SG MASC;PFV;SG;V;V.PTCP ACC;ADJ;NEUT;SG ACC;N;NEUT;SG CONJ ADV 3;FIN;IND;POS;PRS;SG;V MASC;SG;V;V.PTCP ACC;INAN;MASC;N;SG ACC;ADP ACC;FEM;PROPN;SG PART 3;DAT;MASC;PRO;SG PART 3;FIN;IND;IPFV;PL;PRS;V CONJ 3;FIN;IND;POS;PRS;SG;V _ CONJ 3;FIN;IND;POS;PRS;SG;V ADV CONJ
gremo pokonci danes je torek enaindvajseti april vremenski obeti so pa kar spodbudni kajti popoldne se bo že delno zjasnilo najvišje temperature pa danes do osemnajst morda devetnajst stopinj	iti pokonci danes biti torek enaindvajseti april vremenski obet biti pa kar spodbuden kajti popoldne se biti že delno zjasniti visok temperatura pa danes do osemnajst morda devetnajst stopinja	1;FIN;IND;PL;PRS;V ADV ADV 3;FIN;IND;POS;PRS;SG;V MASC;N;NOM;SG ADJ;MASC;NOM;SG MASC;N;NOM;SG ADJ;MASC;NOM;PL MASC;N;NOM;PL 3;FIN;IND;PL;POS;PRS;V CONJ ADV ADJ;MASC;NOM;PL CONJ ADV PRO 3;FIN;FUT;IND;POS;SG;V PART ADV NEUT;PFV;SG;V;V.PTCP ADJ;FEM;NOM;PL;RL FEM;N;NOM;PL CONJ ADV ADP;GEN ACC;NUM;PL PART ACC;NUM;PL FEM;GEN;N;PL
devet	devet	NOM;NUM;PL
ja da to ne rešimo	ja da ta ne rešiti	PART CONJ ACC;DET;NEUT;SG PART 1;FIN;IND;PFV;PL;PRS;V
[pause]	[pause]	_
ja delali smo eno čisto smešno vajo ko tako pač moraš hoditi v krogu pol pa ljudje tako opazijo kako hodiš pol ti pa tako povejo ne vem kako k [gap] kako hodiš ne vem kako delaš in pol tako moraš še to bolj poudariti	ja delati biti en čisto smešen vaja ko tako pač morati hoditi v krog pol pa človek tako opaziti kako hoditi pol ti pa tako povedati ne vedeti kako _ [gap] kako hoditi ne vedeti kako delati in pol tako morati še ta bolj poudariti	PART IPFV;MASC;PL;V;V.PTCP 1;FIN;IND;PL;POS;PRS;V ACC;FEM;NUM;SG ADV ACC;ADJ;FEM;SG ACC;FEM;N;SG CONJ ADV PART 2;FIN;IND;IPFV;PRS;SG;V IPFV;NFIN;V ADP;ESS ESS;MASC;N;SG ADV CONJ MASC;N;NOM;PL ADV 3;FIN;IND;PFV;PL;PRS;V ADV 2;FIN;IND;IPFV;PRS;SG;V ADV 2;DAT;PRO;SG CONJ ADV 3;FIN;IND;PFV;PL;PRS;V NEG;PART 1;FIN;IND;IPFV;PRS;SG;V ADV _ _ ADV 2;FIN;IND;IPFV;PRS;SG;V NEG;PART 1;FIN;IND;IPFV;PRS;SG;V ADV 2;FIN;IND;IPFV;PRS;SG;V CONJ ADV ADV 2;FIN;IND;IPFV;PRS;SG;V PART ACC;DET;NEUT;SG ADV;CMPR NFIN;PFV;V
tako celo da nnn da ne morem čisto nič ja	tako celo da nnn da ne moči čisto nič ja	ADV PART CONJ INTJ CONJ NEG;PART 1;FIN;IND;IPFV;PRS;SG;V ADV ACC;DET;NEUT;SG PART
v redu	v red	ADP;ESS ESS;MASC;N;SG
zraka ne vsebuje to je tisto	zrak ne vsebovati ta biti tisti	GEN;MASC;N;SG NEG;PART 3;FIN;IND;IPFV;PRS;SG;V DET;NEUT;NOM;SG 3;FIN;IND;POS;PRS;SG;V DET;NEUT;NOM;SG
njemu bi mogel dati žele pa špi [gap] eee š [gap] špice ja recimo spa [gap] če bi mu eee spajkse delal bi najprej mogel žele pol pa vsako prijeti jo zavrteti pa z lakom pošpricati tisto bi pa stalo pol pol bi bil pa odfukan	on biti moči dati žele pa _ [gap] eee _ [gap] špica ja reči _ [gap] če biti on eee spajks delati biti najprej moči žele pol pa vsak prijeti on zavrteti pa z lak pošpricati tisti biti pa stati pol pol biti biti pa odfukan	3;DAT;MASC;PRO;SG COND;FIN;V IPFV;MASC;SG;V;V.PTCP NFIN;PFV;V ACC;INAN;MASC;N;SG CONJ _ _ INTJ _ _ ACC;FEM;N;PL PART 1;FIN;IMP;PFV;PL;V _ _ CONJ COND;FIN;V 3;DAT;MASC;PRO;SG INTJ ACC;MASC;N;PL IPFV;MASC;SG;V;V.PTCP COND;FIN;V ADV;RL IPFV;MASC;SG;V;V.PTCP ACC;INAN;MASC;N;SG ADV CONJ ACC;DET;FEM;SG NFIN;PFV;V 3;ACC;FEM;PRO;SG NFIN;PFV;V CONJ ADP;INS INS;MASC;N;SG NFIN;PFV;V DET;NEUT;NOM;SG COND;FIN;V CONJ IPFV;NEUT;SG;V;V.PTCP ADV ADV COND;FIN;V MASC;SG;V;V.PTCP CONJ ADJ;INDF;MASC;NOM;SG;V.PTCP
[speaker:laughter] ja tam je tako vsakič znova ne	[speaker:laughter] ja tam biti tako vsakič znova ne	_ PART ADV 3;FIN;IND;POS;PRS;SG;V ADV ADV ADV PART
v največje povpraševanje je tako ali tako po teh strokovnih tehničnih besedilih to po teh splošnih tako niti ne pričakujte da bi dobili	v velik povpraševanje biti tako ali tako po ta strokoven tehničen besedilo ta po ta splošen tako niti ne pričakovati da biti dobiti	ACC;ADP ADJ;NEUT;NOM;RL;SG N;NEUT;NOM;SG 3;FIN;IND;POS;PRS;SG;V ADV CONJ ADV ADP;ESS DET;ESS;NEUT;PL ADJ;ESS;NEUT;PL ADJ;ESS;NEUT;PL ESS;N;NEUT;PL DET;NEUT;NOM;SG ADP;ESS DET;ESS;NEUT;PL ADJ;ESS;NEUT;PL ADV PART NEG;PART 2;FIN;IMP;IPFV;PL;V CONJ COND;FIN;V MASC;PFV;PL;V;V.PTCP
jah jaz mislim da so eee vinjete ena [gap]	jah jaz misliti da biti eee vinjeta en [gap]	INTJ 1;NOM;PRO;SG 1;FIN;IND;IPFV;PRS;SG;V CONJ 3;FIN;IND;PL;POS;PRS;V INTJ FEM;N;NOM;PL FEM;NOM;NUM;SG _
ja pa ti imaš še posebej ti ž [gap] živiš tam poleg eee greš samo dol pod blok pa s copati greš na en kebap mi daj s čebulo pa papriko	ja pa ti imeti še posebej ti _ [gap] živeti tam poleg eee iti samo dol pod blok pa z copat iti na en kebap jaz dati z čebula pa paprika	PART CONJ 2;NOM;PRO;SG 2;FIN;IND;IPFV;POS;PRS;SG;V PART ADV 2;NOM;PRO;SG _ _ 2;FIN;IND;IPFV;PRS;SG;V ADV ADV INTJ 2;FIN;IND;PRS;SG;V PART ADV ACC;ADP ACC;INAN;MASC;N;SG CONJ ADP;INS INS;MASC;N;PL 2;FIN;IND;PRS;SG;V ACC;ADP ACC;MASC;NUM;SG ACC;INAN;MASC;N;SG 1;DAT;PRO;SG 2;FIN;IMP;PFV;SG;V ADP;INS FEM;INS;N;SG CONJ FEM;INS;N;SG
ja pri nas pravimo mošt	ja pri jaz praviti mošt	PART ADP;ESS 1;ESS;PL;PRO 1;FIN;IND;PL;PRS;V MASC;N;NOM;SG
ja	ja	PART
ohoho [name:personal] [name:surname] ! [audience:laughter]	ohoho [name:personal] [name:surname] ! [audience:laughter]	INTJ PROPN PROPN _ _
v bistvu so tudi situle izrisane iz tega sploh sklepajo kaj je to	v bistvo biti tudi situla izrisan iz ta sploh sklepati kaj biti ta	ADP;ESS ESS;N;NEUT;SG 3;FIN;IND;PL;POS;PRS;V PART FEM;N;NOM;PL ADJ;FEM;NOM;PL;V.PTCP ADP;GEN DET;GEN;NEUT;SG PART 3;FIN;IND;IPFV;PL;PRS;V NEUT;NOM;PRO;SG 3;FIN;IND;POS;PRS;SG;V DET;NEUT;NOM;SG
pač lesi tako dolgo dlako bo dobil	pač lassie tak dolg dlaka biti dobiti	PART MASC;NOM;PROPN;SG ACC;DET;FEM;SG ACC;ADJ;FEM;SG ACC;FEM;N;SG 3;FIN;FUT;IND;POS;SG;V MASC;PFV;SG;V;V.PTCP
prvi primer je sotinski breg in to tukaj gre za drugi primer kjer je investitor eee lokalna eem lokalna skupnost in pa seveda j [gap] so je postaja postavljena po vseh standardih ki ustrezajo državni meteorološki eee mreži in je zato lahko vključena v eee državno meteorološko mrežo kot enakovredna postaja meteorološkim postajam ki jih sicer postavlja agencija za okolje	prvi primer biti sotinski breg in ta tukaj iti za drug primer kjer biti investitor eee lokalen eem lokalen skupnost in pa seveda _ [gap] biti biti postaja postavljen po ves standard ki ustrezati državen meteorološki eee mreža in biti zato lahko vključen v eee državen meteorološki mreža kot enakovreden postaja meteorološki postaja ki on sicer postavljati agencija za okolje	ADJ;MASC;NOM;SG MASC;N;NOM;SG 3;FIN;IND;POS;PRS;SG;V ADJ;DEF;MASC;NOM;SG MASC;N;NOM;SG CONJ DET;NEUT;NOM;SG ADV 3;FIN;IND;PRS;SG;V ACC;ADP ACC;ADJ;DEF;MASC;SG ACC;INAN;MASC;N;SG CONJ 3;FIN;IND;POS;PRS;SG;V MASC;N;NOM;SG INTJ ADJ;FEM;NOM;SG INTJ ADJ;FEM;NOM;SG FEM;N;NOM;SG CONJ CONJ PART _ _ 3;FIN;IND;PL;POS;PRS;V 3;FIN;IND;POS;PRS;SG;V FEM;N;NOM;SG ADJ;FEM;NOM;SG;V.PTCP ADP;ESS DET;ESS;MASC;PL ESS;MASC;N;PL CONJ 3;FIN;IND;IPFV;PL;PRS;V ADJ;DAT;FEM;SG ADJ;DAT;FEM;SG INTJ DAT;FEM;N;SG CONJ 3;FIN;IND;POS;PRS;SG;V ADV ADV ADJ;FEM;NOM;SG;V.PTCP ACC;ADP INTJ ACC;ADJ;FEM;SG ACC;ADJ;FEM;SG ACC;FEM;N;SG CONJ ADJ;FEM;NOM;SG FEM;N;NOM;SG ADJ;DAT;FEM;PL DAT;FEM;N;PL CONJ 3;ACC;FEM;PL;PRO PART 3;FIN;IND;IPFV;PRS;SG;V FEM;N;NOM;SG ACC;ADP ACC;N;NEUT;SG
eee zraven so [gap] se večje trgovine pa eee lpp prevoz je	eee zraven biti [gap] _ velik trgovina pa eee lpp prevoz biti	INTJ ADV 3;FIN;IND;PL;POS;PRS;V _ _ ADJ;CMPR;FEM;NOM;PL FEM;N;NOM;PL CONJ INTJ MASC;NOM;PROPN;SG MASC;N;NOM;SG 3;FIN;IND;POS;PRS;SG;V
bi imela štrik	biti imeti štrik	COND;FIN;V FEM;IPFV;SG;V;V.PTCP ACC;INAN;MASC;N;SG
na vrhu je tako kot si rekla en šef lahko sta tudi dva	na vrh biti tako kot biti reči en šef lahko biti tudi dva	ADP;ESS ESS;MASC;N;SG 3;FIN;IND;POS;PRS;SG;V ADV CONJ 2;FIN;IND;POS;PRS;SG;V FEM;PFV;SG;V;V.PTCP MASC;NOM;NUM;SG MASC;N;NOM;SG ADV 3;DU;FIN;IND;POS;PRS;V PART DU;MASC;NOM;NUM
mislim recimo televizijo ali pa ... če jo ukradejo ... mhm no saj to mislim ja ... pa računalniki pa take stvari	misliti reči televizija ali pa … če on ukrasti … mhm no saj ta misliti ja … pa računalnik pa tak stvar	1;FIN;IND;IPFV;PRS;SG;V 1;FIN;IMP;PFV;PL;V ACC;FEM;N;SG CONJ CONJ _ CONJ 3;ACC;FEM;PRO;SG 3;FIN;IND;PFV;PL;PRS;V _ INTJ PART CONJ ACC;DET;NEUT;SG 1;FIN;IND;IPFV;PRS;SG;V PART _ CONJ MASC;N;NOM;PL CONJ DET;FEM;NOM;PL FEM;N;NOM;PL
[gap] šle ven	[gap] iti ven	_ FEM;PL;V;V.PTCP ADV
ja	ja	PART
samo prostornino	samo prostornina	PART ACC;FEM;N;SG
[speaker:laughter] ji ne	[speaker:laughter] on ne	_ 3;DAT;FEM;PRO;SG PART
ja	ja	PART
hvala za povabilo	hvala za povabilo	FEM;N;NOM;SG ACC;ADP ACC;N;NEUT;SG
ti kar pridna bodi	ti kar priden biti	2;NOM;PRO;SG ADV ADJ;FEM;NOM;SG 2;FIN;IMP;SG;V
ne	ne	PART
v redu	v red	ADP;ESS ESS;MASC;N;SG
večerjo tako je	večerja tako biti	ACC;FEM;N;SG ADV 3;FIN;IND;POS;PRS;SG;V
[pause]	[pause]	_
[pause]	[pause]	_
in eee dejstvo je da i v slovenski vojski s poklicnimi vojaki ne moremo čakati da jih bomo imeli ves čas doma temveč je prav da jih pošljemo na preizkušnjo v tujino	in eee dejstvo biti da _ v slovenski vojska z poklicen vojak ne moči čakati da on biti imeti ves čas doma temveč biti prav da on poslati na preizkušnja v tujina	CONJ INTJ N;NEUT;NOM;SG 3;FIN;IND;POS;PRS;SG;V CONJ _ ADP;ESS ADJ;ESS;FEM;SG ESS;FEM;N;SG ADP;INS ADJ;INS;MASC;PL INS;MASC;N;PL NEG;PART 1;FIN;IND;IPFV;PL;PRS;V IPFV;NFIN;V CONJ 3;ACC;MASC;PL;PRO 1;FIN;FUT;IND;PL;POS;V IPFV;MASC;PL;V;V.PTCP ACC;DET;MASC;SG ACC;INAN;MASC;N;SG ADV CONJ 3;FIN;IND;POS;PRS;SG;V ADV CONJ 3;ACC;MASC;PL;PRO 1;FIN;IND;PFV;PL;PRS;V ACC;ADP ACC;FEM;N;SG ACC;ADP ACC;FEM;N;SG
eee ja nekateri med njimi si izbrali tako življenje največ jih je pa verjetno prisiljenih v to	eee ja nekateri med on se izbrati tak življenje največ on biti pa verjetno prisiljen v ta	INTJ PART DET;MASC;NOM;PL ADP;INS 3;INS;MASC;PL;PRO DAT;PRO MASC;PFV;PL;V;V.PTCP ACC;DET;NEUT;SG ACC;N;NEUT;SG DET 3;GEN;MASC;PL;PRO 3;FIN;IND;POS;PRS;SG;V CONJ ADV ADJ;GEN;MASC;PL;V.PTCP ACC;ADP ACC;DET;NEUT;SG
mhm ... aha	mhm … aha	INTJ _ INTJ
jaz se bom preselil	jaz se biti preseliti	1;NOM;PRO;SG PRO 1;FIN;FUT;IND;POS;SG;V MASC;PFV;SG;V;V.PTCP
[speaker:laughter] kaj ga še kar geekaš ali kaj ?	[speaker:laughter] kaj on še kar geekati ali kaj ?	_ ADV 3;ACC;MASC;PRO;SG PART ADV 2;FIN;IND;IPFV;PRS;SG;V CONJ NEUT;NOM;PRO;SG _
tako da informacije prihajajo morda nekoliko zapoznelo	tako da informacija prihajati morda nekoliko zapoznelo	CONJ CONJ FEM;N;NOM;PL 3;FIN;IND;IPFV;PL;PRS;V PART ADV ADV
okej [gap] samo nekaj sem hotel vprašati	okej [gap] samo nekaj biti hoteti vprašati	ADV _ PART ACC;DET;NEUT;SG 1;FIN;IND;POS;PRS;SG;V IPFV;MASC;SG;V;V.PTCP NFIN;PFV;V
tole so kaj [gap]	tale biti kaj [gap]	DET;NEUT;NOM;SG 3;FIN;IND;PL;POS;PRS;V NEUT;NOM;PRO;SG _
razumeš ?	razumeti ?	2;FIN;IND;PRS;SG;V _
ja pač res je ful ji hitro pride	ja pač res biti ful on hitro priti	PART PART ADV 3;FIN;IND;POS;PRS;SG;V ADV 3;DAT;FEM;PRO;SG ADV 3;FIN;IND;PFV;PRS;SG;V
