морихиро ивато балетмейстер найруулан табяа .	морихиро ивато балетмейстер найруул табилха .	NOM;PROPN MASC;NOM;PROPN N;NOM V V;V.MSDR _
бэшүүрэй аймагай шэбэртэ нютагта түрэһэн булад хүбүүхэнэй 8 наһатай байхадань , нагаса абгань болохо григорий михеевич багадаев наһанайнгаа нүхэр лариса иннокентьевна протасоватай айлшаар ерэһэн юм .	бэшүүр аймаг шэбэртэ нютаг түрэ булад хүбүүхэн 8 наһан бай , нагаса абга боло григорий михеевич багадаев наһан нүхэр лариса иннокентьевич протасов айлшан ерэ юм .	GEN;PROPN GEN;N NOM;PROPN DAT;N 3;FIN;IND;PST;SG;V MASC;NOM;PROPN GEN;N NUM COM;N DAT;PSS3S;V;V.MSDR _ N;NOM N;NOM;PSS3S V MASC;NOM;PROPN MASC;NOM;PROPN MASC;NOM;PROPN GEN;N;REFL N;NOM FEM;NOM;PROPN FEM;NOM;PROPN COM;FEM;PROPN N 3;FIN;IND;PST;SG;V FH;V _
шамда һайн эдеэлхэ байлсаатай .	ши һайн эдеэлхэ байлсаатай .	2;DAT;PRO;SG ADJ N;NOM FIN;IMP;V _
буряад хэлэнэй хүгжэлтын хүшэрхэн байдал ганса багшанар дээрэ тохожорхихо бэшэ , харин бүгэдэ , засаг түрэ , ниитэ зон булта нэгэдэн шиидхэхэ хэрэгтэй .	буряад хэлэн хүгжэлтэ хүшэрхэн байдал ганса багша дээрэ тохо бэшэ , харин бүгэдэн , засаг түрэ , ниитын зон булта нэгэдэ шиидхэ хэрэг .	ADJ GEN;N GEN;N ADJ N;NOM ADV N;NOM;PL ADP V ADV _ ADP NOM;PRO _ N;NOM N;NOM _ ADJ N;NOM DET V V COM;N _
хартаабхын ургалта саашадаа хомор болоо .	хартаабха ургалта саашадаа хомор боло .	GEN;N N;NOM ADV ADJ 3;SG;V _
зүгөөр олонхимнай ажалһаа залхуурдаг болошонхой .	зүгөөр олонхи ажал залхуур болошо .	ADV NOM;PRO AT+ABL;N V V _
гүрэнэй дарга нанхяад мордоо , хэлсээ бүтээхэеэ .	гүрэн дарга нанхяад мордо , хэлсээ бүтээ .	GEN;N N;NOM NOM;PROPN 3;SG;V _ N;NOM ACC;V;V.MSDR _
юундэ бидэ мал ажалаар амидардаг байһан элинсэг хулинсагуудай үри һадаһад аад , хаана холоһоо асарагдаһан мяха , һү хэрэглэхэ болоо юмбибди ?	юундэ бидэ мал ажал амидар бай элинсэг хулинсаг үри һадаһад аад , хаана холоһоо асарагда мяха , һүн хэрэглэ боло юмби ?	ADV N;NOM N;NOM N V 3;FIN;IND;PST;SG;V N;NOM GEN;N;PL N;NOM PART CONJ _ ADV ADV 3;FIN;IND;PST;SG;V N;NOM _ N;NOM V 3;SG;V 1;PL;V _
зургаадахи декабриин арбан найман сагта .	зурган декабрь арбан найман саг .	ADJ GEN;N NUM NUM DAT;N _
газар дэлхэй гансалтайхан гэлсэдэг .	газар дэлхэй гансалтайхан гэлсэ .	N;NOM N;NOM ADJ V _
баяр цыренгармаев 1954 оной модон хүхэ морин жэлдэ агын национальна тойрогой зүдхэли нютагай ерүүл бодонгууд угай жабай цыренгармын бүлэдэ түрэһэн юм .	баяр цыренгармаев 1954 он модон хүхэ морин жэл ага национальна тойрог зүдхэли нютаг ерүүл бодон угай жаб цыренгарма бүлэ түрэ юм .	MASC;NOM;PROPN MASC;NOM;PROPN NUM GEN;N N;NOM ADJ N;NOM DAT;N GEN;PROPN ADJ GEN;N NOM;PROPN GEN;N NOM;PROPN NOM;PL;PROPN N;NOM GEN;PROPN GEN;MASC;PROPN DAT;N 3;FIN;IND;PST;SG;V FH;V _
манай курсые даагша профессор анастасия григорьевна митрошкинатай ономастика шэнжэлхэеэ иишээ ерээ бэлэйбди .	бидэ курс даагша профессор анастасия григорьевич митрошкин ономастика шэнжэл иишэ ерэ бэлэй .	1;GEN;PL;PRO ACC;N;REFL N;NOM N;NOM FEM;NOM;PROPN FEM;NOM;PROPN COM;FEM;PROPN N;NOM ACC;V;V.MSDR ADV 3;FIN;IND;IPFV;PST;SG;V 1;PART;PL _
би өөрынгөө унталгын хубсаһатаяа зааниие буудажархеоб .	би өөрөө унталга хубсаһан заан буудажархи .	1;NOM;PRO;SG GEN;PRO;REFL GEN;N ACC;N ACC;N V _
- сэхынь хэлэхэдэ , би олон жэлээр усть-ордада ажаһуугаад , хаашагай аймагаар буряадууд олоор ажаһуудаг юм гэжэ мэдэдэггүй байгааб .	- сэхэ хэлэ , би олон жэл усть-орда ажаһуу , хаашаг аймаг буряад олоор ажаһуу юм гэ мэдэ бай .	_ GEN;N DAT;V;V.MSDR _ 1;NOM;PRO;SG ADJ N DAT;PROPN 3;FIN;IND;IPFV;PL;PST;V _ GEN;PROPN N N;NOM;PL N;NOM V FH;V V 3;FIN;HAB;IND;SG;V 1;FIN;IND;IPFV;PST;SG;V _
- соёлма баяртуевна , та эсэбэритэй , сүлөөгүй ажалтайт , олониитын ажабайдалда эдэбхитэйгээр хабаададагта .	- соёлма баяртуевич , та эсэбэритэй , сүлөө ажалтай , олонита ажабайдал эдэбхитэйгээр хабаада .	_ FEM;NOM;PROPN FEM;NOM;PROPN _ 2;NOM;PL;PRO ADJ _ ADJ N;NOM _ GEN;N DAT;N ADV V _
эрдэмтэн маатти таммиинэн үгэдэ хүртэнэ .	эрдэмтэн маатти таммиинэн үгэ хүртэ .	N;NOM MASC;NOM;PROPN NOM;PROPN DAT;N 3;FIN;IND;SG;V _
түрэл хэлэеэ алдаһан арад арад бэшэ гэжэ сэсэн үгые эндэ дабтамаар .	түрэл хэлэн алда арад арад бэшэ гэ сэсэн үгы эндэ дабта .	ADJ N;NOM;REFL 3;FIN;IND;PST;SG;V N;NOM N;NOM ADV V ADJ N;NOM;REFL ADV V _
гансал өөһэдын байра байшангүй , эндэ тэндэ арендэ - түлбэри хэжэ , ажаллажа ябахадань , хайшаа юм ?	гансал өөһэд байра байша , эндэ тэндэ арендэ - түлбэри хэ , ажалла яба , хайшаа юм ?	ADV GEN;PRO;REFL N;NOM V _ ADV ADV N;NOM _ N;NOM V _ V DAT;PSS3S;V;V.MSDR _ ADV FH;V _
наранай шанга туяа доро машинын сонхоор үргэн буряад тала дайдынгаа байгаали шэртэн ябаһаар байтарнай , зүлхэ мүрэн уданшьегүй харагдаа һэн .	наран шанга туяа доро машина сонхо үргэн буряад тала дайда байгаали шэртэ яба бай , зүлхэ мүрэн уданшьегүй хара һэн .	GEN;N ADJ N;NOM ADP GEN;N N N;NOM ADJ N;NOM GEN;N;REFL N;NOM V V V _ NOM;PROPN N;NOM ADV 3;SG;V PART _
бабур шах хадаа агууехэ моголнуудай импери байгуулһан .	бабур шах хадаа агууехэ могол импери байгуул .	MASC;NOM;PROPN N;NOM ADV ADJ GEN;N;PL N;NOM 3;FIN;IND;PST;SG;V _
үглөөгүүр бодоходо , нютагай үзэсхэлэнтэ гоё байгаали , арюун тунгалаг агаар бултанииемнай гайхуулаа .	үглөөгүүр бодо , нютаг үзэсхэлэн гоё байгаали , арюун тунгалаг агаар булта гайхуул .	N;NOM DAT;V;V.MSDR _ GEN;N DAT;N ADJ N;NOM _ N;NOM ADJ N;NOM ACC;PRO 3;SG;V _
саяанайм хурса оройнууд хүтэрэлдөөд еохор наада хатарба .	саяан хурса орой хүтэрэлдөөд еохор наада хатар .	GEN;PROPN ADJ N;NOM;PL ADV N;NOM FIN;IMP;V FIN;IND;PFV;PST;V _
харин мүнөөдэрэй асуудал буряад хэлэнэй байдал тухай .	харин мүнөөдэрэй асуудал буряад хэлэн байдал тухай .	ADP ADJ N;NOM ADJ GEN;N N;NOM ADP _
хүдэлгүүр арбан модо гараа .	хүдэлгүүр арбан модон гара .	N;NOM NUM N;NOM 3;SG;V _
һүүлээрнь аймагай соёлой байшан ошожо хараһан байнабди .	һүүлээр аймаг соёл байшан ошо хара бай .	ADV GEN;N GEN;N N;NOM V 3;FIN;IND;PST;SG;V 1;FIN;IND;PL;PROG;V _
гурбан хүбүүд , ори гансахан эрхэ дангина басаган .	гурбан хүбүүн , ори гансахан эрхэ дангина басаган .	NUM N;NOM;PL _ ADV ADJ ADJ N;NOM N;NOM _
номгон даруу , аалихан , хүлеэсэтэй , тэсэмгэй зантай байгааб .	номгон даруу , аалихан , хүлеэсэтэй , тэсэмгэй зантай бай .	ADJ ADJ _ ADJ _ ADJ _ ADJ N;NOM 1;FIN;IND;IPFV;PST;SG;V _
гашей шадар алташын-адагай заказник байна .	гашей шадар алташын-адаг заказник бай .	NOM;PROPN ADV GEN;PROPN N;NOM 3;FIN;IND;SG;V _
энэ киногоо түнхэнэй аймагай хойтогол нютагта , зэдын , захааминай аймагуудта буулгажа , 6 һарын туршада киностудинь ехэхэн ажал дүүргэһэн байна .	энэ кино түнхэн аймаг хойтогол нютаг , зэдэ , захаамин аймаг буулга , 6 һара турша киностуди ехэ ажал дүүргэ бай .	DET N;NOM;REFL GEN;PROPN GEN;N ADJ DAT;N _ GEN;PROPN _ GEN;PROPN DAT;N;PL V _ NUM GEN;N DAT;N N;NOM;PSS3S ADJ N;NOM 3;FIN;IND;PST;SG;V 3;FIN;IND;SG;V _
буряадай гүрэнэй академическэ оперо болон баледэй театрай солист , буряад республикын гүрэнэй шангай лауреат булат раднаев мүнөө жэл буряад республикын габьяата артист гэһэн үндэр нэрэ зэргэдэ хүртэбэ .	буряад гүрэн академическэ оперо болон балет театр солист , буряад республика гүрэнэй шанга лауреат булат раднаев мүнөө жэл буряад республика габьяата артист гэһэн үндэр нэрэ зэргэ хүртэ .	GEN;N PROPN ADJ N;NOM CONJ GEN;N;PL GEN;N N;NOM _ N;NOM GEN;N N;NOM N N;NOM MASC;NOM;PROPN MASC;NOM;PROPN ADV N;NOM N;NOM GEN;N ADJ N;NOM ADV ADJ N;NOM DAT;N FIN;IND;PFV;PST;V _
бэлигтэй артистнарай гүйсэдхэһэн алишье дуу , хатар халуун альга ташалгаар угтагдаа .	бэлигтэй артистнар гүйсэдхэ алишье дуу , хатар халуун альган ташалган угта .	ADJ GEN;N 3;FIN;IND;PST;SG;V DET N;NOM _ N;NOM ADV N;NOM N V;V.MSDR _
саяан уулын оройе уран хурса үгөөрөө хушажархёо .	саяан уула орой уран хурса үгөөрөө хушажархи .	NOM;PROPN GEN;N ACC;N ADJ ADV ADV V;V.MSDR _
мориной хурдандал адли оройгдооб .	морин хурдан адли оройгдо .	GEN;N N ADV 1;SG;V _
- би балет гэжэ юумэ мэдэхэгүй , гоё городто байхаш , фонтан болон гоё һайхан юумэнүүдые харахаш гэхэдэнь , мэхэлэгдээд ерээ хүм .	- би балет гэ юумэн мэдэ , гоё город бай , фонтан болон гоё һайхан юумэн хара гэ , мэхэлэгдэхэ ерэ хүн .	_ 1;NOM;PRO;SG N;NOM V N;NOM FIN;IND;V _ ADJ DAT;N NOM;V;V.MSDR _ N;NOM CONJ ADJ ADV ACC;N;PL NOM;V;V.MSDR DAT;PSS3S;V;V.MSDR _ V 3;FIN;IND;IPFV;PST;SG;V 1;PART;SG _
оюутан ябаһан үе сагни һанагдаа һэн	оюутан яба үе саг һанагда һэн	N;NOM 3;FIN;IND;PST;SG;V N;NOM N;NOM 3;SG;V PART
бултанайнгаа тоонто нютагтай танилсаабди .	бултанай тоонто нютаг танилса .	AT+ABL;PRO N;NOM COM;N 1;PL;V _
үнгэрэгшэ зуун жэлэй 80-яад – 90-ээд онуудта эрхүүгэй гүрэнэй университедэй оюутад тэрэ хизаар руу хэлэ бэшэгэй болон аман зохёолой практикада олоор ошодог һэн .	үнгэрэгшэ зуун жэл 80 – 90 он эрхүүгэй гүрэнэй университет оюутан тэрэ хизаар руу хэлэн бэшэг болон аман зохёол практика олоор ошо һэн .	ADJ NUM GEN;N NUM _ NUM DAT;N;PL NOM;PROPN N;NOM GEN;N;PL N;NOM;PL DET N;NOM ADP N;NOM GEN;N CONJ N;NOM GEN;N DAT;N N;NOM V PART _
нютагай түхэл шарайшье һайхан .	нютаг түхэл шарайшье һайхан .	GEN;N N;NOM ADV ADV _
энээндэнь би ехэ баяртайб .	энэ би ехэ баярла .	DAT;PRO;PSS3S 1;NOM;PRO;SG ADV V _
эрэ хүн , үсэгэлдэр харагдаһан , баһаашье үүдэнэй хажууда зогсожо байгаа .	эрэ хүн , үсэгэлдэр харагдаһан , баһаа үүдэн хажууда зогсо бай .	DET N;NOM _ ADV ADJ _ ADV GEN;N ADP V V _
эндэ олон хүн , эмхинүүд хабаадана .	эндэ олон хүн , эмхи хабаада .	ADV ADJ N;NOM _ N;NOM;PL 3;FIN;IND;SG;V _
цыпелма мэгдэншьегүй , сүлөөтэйгөөр доро дохин , гүйжэ газаашаа гарашаба .	цыпелма мэгдэншьегүй , сүлөөтэйгөөр доро дохи , гүй газар гара .	FEM;NOM;PROPN ADV _ ADV ADV V _ V N V _
хүйтэн һалхин харгыдань дайралдаа .	хүйтэн һалхин харгы дайралда .	ADJ N;NOM DAT;N;PSS3S 3;SG;V _
тиигээд россиин соёл болбосоролой хүгжэлтын үлгы болохо ленинград хото зориһон болоно .	тиигээд россии соёл болбосорол хүгжэлтэ үлгы боло ленинград хото зори боло .	ADV GEN;PROPN N;NOM GEN;N GEN;N N;NOM V NOM;PROPN N;NOM 3;FIN;IND;PST;SG;V 3;FIN;IND;SG;V _
буряад хэлэ түрэл хэлэн гэжэ аймагтамнай оройдоол 4 һургуулида заагдадаг .	буряад хэлэн түрэл хэлэн гэ аймаг оройдоол 4 һургуули заа .	ADJ N;NOM ADJ N;NOM V DAT;N ADV NUM DAT;N V _
сэсэгэй багтаамжа таһагай газаа таладань байгаа .	сэсэг багтаамжа таһаг газаа талада бай .	GEN;N N;NOM GEN;N ADP N;NOM;PSS3S V _
нюдэндэ харагдаха , шэхэндэ соностохо мүрнүүд .	нюдэн харагда , шэхэн соносто мүр .	DAT;N V _ DAT;N V N;NOM;PL _
театр ошолго хүхюутэйгөөр үнгэрөө .	театр ошолго хүхюутэйгөөр үнгэр .	N;NOM N;NOM ADV 3;SG;V _
бодото дээрээ бэрхэ фермернүүд хотодо ажаһуудаг олзын хэрэг эрхилэгшэдһээшье баян байдаг .	бодото дээрээ бэрхэ фермер хото ажаһуу олзо хэрэг эрхилэгшэ баян бай .	N;NOM ADP ADJ N;NOM;PL DAT;N V GEN;N N;NOM AT+ABL;N;PL N;NOM V _
би тэрэ хүүндэ эрэһэн номыень үгөөб .	би тэрэ хүн эрэһэн ном үгэ .	1;NOM;PRO;SG DET DAT;N ADJ ACC;N;PSS3S 1;FIN;IND;SG;V _
эдэ өөрын уласые гадна добтолгоһоо баталжа хамгаалха үүргэтэй .	эдэ өөрын улас гадна добтолго батал хамгаал үүргэ .	NOM;PL;PRO ADJ ACC;N;REFL ADV AT+ABL;N V V COM;N _
гэрэй эзэн эхэнэр роза борисовна мүн лэ хонгёо хоолойтой , үгэ хүүртээ бэрхэ , ороһон айлшадаа хүндэлэн байба .	гэр эзэн эхэнэр роза борисович мүн лэ хонгёо хоолойтой , үгэ хүүр бэрхэ , ороһон айлшан хүндэл бай .	GEN;N N;NOM N;NOM FEM;NOM;PROPN FEM;NOM;PROPN ADV PART ADJ ADJ _ N;NOM DAT;N;REFL ADJ _ ADJ DAT;N;REFL V FIN;IND;PFV;PST;V _
хүнэй доторой мэдэрэл уяруулна .	хүн доторой мэдэрэл уяр .	GEN;N N;NOM N;NOM 3;CAUS;FIN;IND;SG;V _
хоёр хүбүүдээ хүүгэдэй сэсэрлигтэ ябуулаад , өөрөө зүүн сибириин соёлой академи очно түхэлөөр дүүргэжэ гараа .	хоёр хүбүүн хүүгэн сэсэрлиг ябуул , өөрөө зүүн сибирь соёл академи очно түхэл дүүргэ гара .	NUM DAT;N;REFL GEN;N;PL DAT;N 3;PL;V _ NOM;PRO;REFL ADJ GEN;PROPN GEN;N N;NOM ADJ N V 3;SG;V _
аймаг соогоо үндэһэн һургуули гэжэ тоологдодог .	аймаг соогоо үндэһэн һургуули гэ тоологдо .	N;NOM ADP N;NOM N;NOM V V _
түрэл хэлэн гэһэн программар долоон хоногой туршада 6 хэшээл үгтэнэ .	түрэл хэлэн гэһэн программ долоон хоног турша 6 хэшээл үгтэ .	ADJ N;NOM ADV N NUM GEN;N DAT;N NUM N;NOM 3;FIN;IND;SG;V _
мэргэдэй хэрэм гэжэ байна , табан хурган , балтын хажууда сонгоол болон хори буряадуудай түрүүшынхиеэ уулзаһан газар бии .	мэргэд хэрэм гэ бай , табан хурган , балта хажууда сонин болон хори буряад түрүүшынхиеэ уулза газар бии .	GEN;MASC;PROPN N;NOM V 3;FIN;IND;SG;V _ NUM N;NOM _ GEN;MASC;PROPN ADV N CONJ N;NOM GEN;N;PL ADV 3;FIN;IND;PST;SG;V N;NOM FIN;IMP;V _
цындыма цырендоржиевна сультимова , хэжэнгын дунда һургуулиин буряад хэлэнэй багша :	цындыма цырендоржиевич сультимов , хэжэнгэ дунда һургуули буряад хэлэн багша :	FEM;NOM;PROPN FEM;NOM;PROPN FEM;NOM;PROPN _ GEN;PROPN ADJ GEN;N ADJ GEN;N N;NOM _
һургуулида һурахадаа бэрхэ , тоо бодолгодо тон шударгы байгаа .	һургуули һура бэрхэ , тоо бодолго тон шударгы бай .	DAT;N DAT;REFL;V;V.MSDR ADJ _ N;NOM DAT;N N;NOM ADJ V _
ехэ хурдаар гүйхэдэнь хүсэжэ ядааб .	ехэ хурдаар гүй хүсэ яда .	ADV ADV DAT;PSS3S;V;V.MSDR V 1;SG;V _
ехэ зугааша , олон юумэ мэдэхэ хүн .	ехэ зугааша , олон юумэн мэдэ хүн .	ADV N;NOM _ ADJ N;NOM V N;NOM _
наһанайм гансам хаанабши ?	наһан гансам хаа ?	GEN;N N;NOM 2;FIN;IND;PROG;SG;V _
үнэн дээрээ нютагаа һэргээхэ гэбэл , арга боломжонууд биил даа .	үнэн дээрээ нютаг һэргээ гэбэл , арга боломжо бии даа .	N;NOM ADP N;NOM;REFL V CONJ _ N;NOM N;NOM;PL FIN;IMP;RECP;V PART _
тогтоол ноябрь һарада табигдаһаан байна .	тогтоол ноябрь һара табигда бай .	N;NOM N;NOM DAT;N V 3;FIN;IND;SG;V _
харин тимур хан түмүрид эхынгээ талаар алан-гуагай зээ хүбүүн гэжэ хэлсэдэг .	харин тимур хан түмүр эхэ талаар алан-гуагай зээ хүбүүн гэ хэлсэ .	ADP MASC;NOM;PROPN N;NOM DAT;MASC;PROPN GEN;N;REFL N;NOM NOM;PROPN N;NOM N;NOM V V _
гэбэшье эрхүүгэйхид бултадаа түрэл хэлэеэ , буряад ёһо заншалаа , элинсэг хулинсагуудайнгаа нангин соёл мартаа гэжэ хэлэхээр бэшэ гэжэ тэмдэглэдэг .	гэбэшье эрхүүгэйхид булта түрэл хэлэн , буряад ёһо заншал , элинсэг хулинсаг нангин соёл марта гэ хэлэ бэшэ гэ тэмдэглэ .	ADV N;NOM DET ADJ N;NOM;REFL _ ADJ N;NOM N;NOM;REFL _ N;NOM GEN;N;PL;REFL ADJ N;NOM 3;SG;V V V ADV V V _
могол гээшэ индостанай монголшуудай нэрэ зэргэ гэжэ толи соо тайлбарилаатай .	могол гээшэ индостан монголшууд нэрэ зэргэ гэ толи соо тайлбарил .	N;NOM FIN;IMP;V GEN;PROPN GEN;PL;PROPN N;NOM N;NOM V N;NOM ADP V;V.MSDR _
зүдхэлиин эбтэй эетэй команда оло дахин илажа гараһан юм .	зүдхэлиин эбтэй эбтэй команда олон даха ила гара юм .	NOM;PROPN ADJ ADJ N;NOM ADJ GEN;N V 3;FIN;IND;PST;SG;V FH;V _
